고유번호,시설명,담당구,주소,연락처,홈페이지,추천수,주출입구 접근로 여부,장애인 전용 주차구역 여부,주출입구 높이차이 제거 여부,장애인용 승강기 여부,장애인 화장실 여부,장애인용 객실 이용가능 여부,장애인용 관람석 이용가능 여부,장애인 매표소 여부,시각장애인 편의서비스 여부,청각장애인 편의서비스 여부,안내 서비스 여부,휠체어 대여 여부
4327,꿀벌어린이집,은평구,서울시 은평구 통일로89길  18-26,02-353-5050,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3942,어린왕자키즈스쿨어린이집,강서구,서울시 강서구 강서로18가길 25,,,1,Y,Y,Y,N,N,N,N,N,N,N,N,N
4348,뽀로롱어린이집,송파구,서울시 송파구 마천로51가길 16,02-448-5054,,0,N,Y,Y,N,N,Y,N,N,N,N,N,N
5425,화곡본-1지구공영주차장,강서구,서울시 강서구 초록마을로26길  48,,,1,Y,Y,N,N,N,N,N,N,N,N,N,N
5430,원신공영주차장,관악구,서울시 관악구 양지길 63,02-872-7012,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
5345,솔브레인이엔지,금천구,서울시 금천구 가산로9길  78,02-3282-1900,http://www.soulbraineng.com/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4619,용산청소년수련관,용산구,서울시 용산구 이촌로71길 24,02-749-0102,http://www.youthpool.or.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4631,동대문체육관,동대문구,서울시 동대문구 답십리로 210-3,02-2247-9611,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4359,하얀마음어린이집,강서구,서울시 강서구 초록마을로14길 24,02-2603-3910,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5361,e-스페이스,구로구,서울시 구로구 디지털로27길 236,,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4654,영등포구민체육센타,영등포구,서울시 영등포구 신풍로  1,02-2650-1500,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4656,삼창타워프라자,노원구,서울시 노원구 한글비석로 383,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4661,중랑구민체육센터,중랑구,서울시 중랑구 신내로15길 189,02-3423-1070,http://jungnangspo.seoul.kr/jntour/gm_intro01.htm,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4678,초안산운동장,도봉구,서울시 도봉구 해등로3길 48-11,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1982,연광교회,마포구,서울시 마포구 성미산로13길 76,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1993,상계동광림교회,노원구,서울시 노원구 노원로 508,,,1,Y,Y,Y,N,N,N,N,N,N,N,N,N
1996,동원교회,광진구,서울시 광진구 자양로30길 6,,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
2000,신문로종교시설(샬롬교회),종로구,서울시 종로구 경희궁1길 19-1,,,1,Y,Y,Y,N,N,N,N,N,N,N,N,N
2011,광명그리스도교회,강서구,서울시 강서구 허준로5길  43,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2017,람원교회,강서구,서울시 강서구 까치산로  160-4,02-2605-2513,www.ramwon.org,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3932,리틀킹어린이집,강서구,서울시 강서구 강서로33가길 42,02-2698-8031,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4585,노엘어린이집,도봉구,서울시 도봉구 도봉로109길 98,02-995-8081,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4314,은혜어린이집,은평구,서울시 은평구 갈현로23길  10-1,02-357-8283,,1,Y,Y,Y,N,N,N,N,N,N,N,N,N
4355,새생명어린이집,송파구,서울시 송파구 성내천로23가길 8,02-431-2210,,1,Y,Y,Y,N,N,N,N,N,N,N,N,N
2511,청담몬테소리 유치원,강남구,서울시 강남구 학동로67길 15,02-546-3369,www.cheongdamkids.com/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2631,문덕일초등학교,송파구,서울시 송파구 송이로34길 60,02-409-9817,www.moondeok.es.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3588,강북대성학원,종로구,서울시 종로구 종로65길 7,02-765-8700,http://www.kbdshw.com/,0,N,Y,N,N,N,N,N,N,N,N,N,N
4033,삼청어린이집,종로구,서울시 종로구 삼청로7길 26,02-723-0155,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3228,신상중학교,노원구,서울시 노원구 동일로216길 42,02-932-0595,www.sinsang.ms.kr,0,Y,Y,N,N,Y,N,N,N,N,N,N,N
2622,창동초,도봉구,서울시 도봉구 해등로16길 81,02-900-9575,www.changdong-s.es.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3272,한양대부속고등학교,성동구,서울시 성동구 살곶이2길 27-2,02-2200-3500,http://www.hanyang-u.hs.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3654,정철어학원,성북구,서울시 성북구 숭인로2길  64,,,0,Y,N,N,N,N,N,N,N,N,N,N,N
3661,라스어학원,영등포구,서울시 영등포구 신길로42라길  1,02-843-8041,,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
3232,영도중학교,양천구,서울시 양천구 목동중앙남로 27,02-2643-0243,,0,Y,N,Y,N,Y,N,N,N,N,N,N,N
3237,동성중학교 ,종로구,서울시 종로구 대학로 156,02-3671-9102,www.sds.ms.kr,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
2735,구암초등학교,관악구,서울시 관악구 구암길  1,02-871-6041,www.seoulguam.es.kr,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N
2739,송파초등학교,송파구,서울시 송파구 백제고분로 400,02-414-0644,www.songpa.es.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2692,신남성초등학교,동작구,서울시 동작구 사당로 146,02-521-6268,www.shinnamsung.es.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3406,현강여자정보고등학교,강동구,서울시 강동구 동남로 964,02-3427-7400,http://www.hyungang.hs.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3413,한영고등학교,강동구,서울시 강동구 동남로 832,02-426-2098,http://www.hanyoung.hs.kr/,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
3751,성심학원,영등포구,서울시 영등포구 당산로  159,02-2675-9994(팩스),,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3423,세그루패션디자인고,도봉구,서울시 도봉구 시루봉로 53,02-993-0114,www.skg.hs.kr,0,N,Y,N,N,N,N,N,N,N,N,N,N
3292,홍익사대부속고등학교,성북구,서울시 성북구 성북로14가길 23,02-762-0827,www.hongik.hs.kr,0,N,N,Y,N,N,N,N,N,N,N,N,N
3294,용문고등학교,성북구,서울시 성북구 인촌로17가길 46,02-928-3871,www.ymoon.hs.kr,0,N,N,N,N,N,N,N,N,N,N,N,N
743,구로4동 우체국,구로구,서울시 구로구 구로동로 130-2,02-863-0004,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3236,휘문중학교(증축),강남구,서울시 강남구 역삼로 541,070-7090-0400,www.whimoon.ms.kr,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
2690,서울두산초등학교,금천구,서울시 금천구 범안로11길  3,02-804-1112,www.doosan.es.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3097,수명중학교,강서구,서울시 강서구 수명로2길  16,070-4060-8008,www.sumyeong.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2552,월광어린이집,동작구,서울시 동작구 사당로2가길 103,,,0,Y,Y,N,Y,Y,N,N,N,N,N,N,N
3759,유탑학원(주일빌딩),노원구,서울시 노원구 동일로 1639-6,02-952-6219,,0,Y,N,N,Y,N,N,N,N,N,N,N,N
2894,중동초등학교,마포구,서울시 마포구 월드컵북로  152,02-373-4835,www.jungdong.es.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3005,영서중학교,구로구,서울시 구로구 도림로20길  35,02-856-9567,www.yeongseo.ms.kr,0,Y,N,N,N,Y,Y,N,N,N,N,N,N
2520,윤서유치원,강서구,서울시 강서구 화곡로13길 107,02-2605-2277,www.ysbrain.com/,0,N,Y,N,N,N,N,N,N,N,N,N,N
2665,금옥초등학교,성동구,서울시 성동구 독서당로 251,02-2297-2267,www.geumok.es.kr,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N
2577,오류초등학교,구로구,서울시 구로구 경인로19길 39,02-2612-6412,www.oryu.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4442,구립성내3어린이집,강동구,서울시 강동구 강동대로51길 28-1,,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
3766,메가MD로스쿨(청합빌딩),강남구,서울시 강남구 강남대로 364,02-584-2500,www.megals.co.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3115,용마중학교,중랑구,서울시 중랑구 면목로28길 18,02-439-6220,http://yongma.ms.kr/,0,N,Y,Y,Y,N,N,N,N,N,N,N,N
4449,새싹어린이집,강동구,서울시 강동구 천중로3길 1-25,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
5447,망원1-1공영주차장,마포구,서울시 마포구 망원로 28,02-337-1552,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5466,망원2-1공영주차장,마포구,서울시 마포구 망원로3길 24,02-332-4461,,0,Y,Y,Y,N,N,N,Y,N,N,N,N,N
5471,은행나무공영주차장,중랑구,서울시 중랑구 겸재로54가길 4,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
2702,면목초등학교,중랑구,서울시 중랑구 면목로 434,02-491-4341,www.myeonmok.es.kr,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3155,강현중학교,동작구,서울시 동작구 상도로13라길 22,02-815-8335,www.sganghyeon.ms.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2806,성원초등학교,마포구,서울시 마포구 월드컵로36길  34,02-305-7201,www.sungwon.es.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3137,한국서울삼육중학교,노원구,서울시 노원구 화랑로 815,070-8677-3860,www.36.ms.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4062,예사랑어린이집,성동구,서울시 성동구 둘레9길  20-5,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4063,성덕어린이집,성동구,서울시 성동구 성수이로3길    14-7,02-464-9746,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2407,이지펠리스(한걸음병원),중랑구,서울시 중랑구 망우로 316,02-493-9700,www.goodstep.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3478,서울대법학강의동,관악구,서울시 관악구 관악로  1,02-880-7534,http://law.snu.ac.kr/design/index.asp,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3015,중암중학교,마포구,서울시 마포구 월드컵북로38길 25,02-309-5778,www.joongam.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2369,동부제일병원,중랑구,서울시 중랑구 망우로 511,02-437-5011,www.dbjeil.co.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2750,명일초등학교,강동구,서울시 강동구 고덕로38길 8,02-441-5313,www.myeongil.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3502,카톨릭대학교,종로구,서울시 종로구 창경궁로 296-12,02-740-9714,www.catholic.ac.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3179,당산서중학교,영등포구,서울시 영등포구 당산로41길  12,02-2676-1904,www.dangsanseo.ms.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3409,대진남자고등학교,노원구,서울시 노원구 공릉로62가길 47,02-976-0066,http://www.dae-jin.hs.kr/,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
3733,합격의 법학원,관악구,서울시 관악구 신림로  77,02-888-3300,http://www.lawschool.co.kr/,1,Y,Y,N,Y,Y,N,N,N,N,N,N,N
4456,예다운어린이집몬테소리,용산구,서울시 용산구 두텁바위로69길 3-4,02-757-6655,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4467,한터어린이집,중랑구,서울시 중랑구 면목로56가길 21,02-437-2672,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2391,효인병원,금천구,서울시 금천구 남부순환로  1372,02-867-7700,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3521,그리스도대학교(본관),강서구,서울시 강서구 까치산로24길 47,02-2600-2400,www.kcu.ac.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
760,번3동우체국,강북구,서울시 강북구 한천로105길 27,02-985-3402 ,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
765,신내동우체국,중랑구,서울시 중랑구 신내로17길 112,02-3421-2005,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
779,동작보건소,동작구,서울시 동작구 장승배기로10길 42,02-820-1423,http://healthcare.dongjak.go.kr/healthcare/main/main.do,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
1976,상계2동천주교회,노원구,서울시 노원구 노원로30길 57,,,0,N,N,Y,N,N,N,N,N,N,N,N,N
4504,가온어린이집,은평구,서울시 은평구 서오릉로9길 18,,,0,Y,Y,N,Y,Y,N,N,N,N,N,N,N
5485,강서자동차운전면허시험장,강서구,서울시 강서구 남부순환로  171,1577-1120,http://dl.koroad.or.kr/PAGE_license/gangseoLic/view.jsp?code=102200,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
1602,천주교가양성당,강서구,서울시 강서구 허준로  69,02-2659-3274,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
2760,행당초등학교,성동구,서울시 성동구 고산자로8길 6,02-2292-9434,www.hd.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2462,양지유치원,노원구,서울시 노원구 노원로30길 45,02-936-5999,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3658,심슨어학원,송파구,서울시 송파구 삼전로 90,02-444-3321,http://www.esimson.com/main/main.php,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5349,에이스하이엔드타워,금천구,서울시 금천구 가산디지털1로  233,,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5357,㈜동광인터내셔날,금천구,서울시 금천구 가산디지털2로  144,031-656-1328,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
5360,강서IT밸리 아파트형 공장,강서구,서울시 강서구 화곡로68길 82,02-2615-1114,http://www.gsitvalley.co.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5364,제일전자공장,성동구,서울시 성동구 연무장19길 5,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3630,교육연구시설(상지학원),노원구,서울시 노원구 공릉로 172,02-921-0552,,0,Y,N,N,Y,N,N,N,N,N,N,N,N
3644,타워빌 (대일학원),강동구,서울시 강동구 진황도로  119,02-475-5757,,0,N,Y,N,Y,Y,N,N,N,N,N,N,N
3158,구일중학교,구로구,서울시 구로구 구일로 90-133,02-2107-9103,www.kuil.ms.kr,0,N,Y,Y,N,N,N,N,N,N,N,N,N
3162,잠신중학교,송파구,서울시 송파구 잠실로 12,02-415-9621,www.jamsin.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2614,양동초등학교,양천구,서울시 양천구 오목로23길 24,02-2602-5101,www.yang-dong.es.kr,0,Y,N,Y,N,Y,N,N,N,N,N,N,N
3706,㈜메가스터디(풍림빌딩),강남구,서울시 강남구 영동대로137길 6,02-568-3800,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2621,유현초등학교,강북구,서울시 강북구 인수봉로37길 24,02-985-3122,www.youhyeon.es.kr,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
5336,대륭테크노타운III,금천구,서울시 금천구 가산디지털2로  115,,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
5343,백상스타타워1차,금천구,서울시 금천구 디지털로9길 65,02-6000-7114,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2249,이성복치과,강남구,서울시 강남구 압구정로 146,02-512-2844,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
2254,강동성모요양병원(신관),강동구,서울시 강동구 진황도로  122,02-488-0020,www.gangdongsm.com,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2199,이너스치과병원,관악구,서울시 관악구 남부순환로 1710,02-888-2875,www.e-ners.com,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
1994,서진교회,마포구,서울시 마포구 월드컵북로43길 37,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2010,정릉4동성당,성북구,서울시 성북구 보국문로14길 18,,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
1703,한국천부교시흥교회,금천구,서울시 금천구 시흥대로26길  45,,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
1706,가락동 성당,송파구,서울시 송파구 송파대로36길 34,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1716,한강중앙교회(증축),마포구,서울시 마포구 포은로2가길 66,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1719,성산교회,강서구,서울시 강서구 화곡로24길  64,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1678,선교원,은평구,서울시 은평구 연서로5길  34,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
2124,희명병원,금천구,서울시 금천구 시흥대로  224,02-804-0002,www.hopehp.co.kr/,0,N,Y,Y,Y,N,N,N,N,N,N,N,N
2131,신촌리더스병원,마포구,서울시 마포구 서강로  82,02-335-5117,,1,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2166,연세대학교 안이비인후과동,서대문구,서울시 서대문구 연세로 50,02-2228-3421,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2189,강북삼성병원 본관,종로구,서울시 종로구 새문안로  29,02-2001-2001,www.kbsmc.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2196,서울베스트병원,강북구,서울시 강북구 도봉로 114,02-980-1181~3,www.seoulbest.net,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
206,오류2동 주민센터,구로구,서울시 구로구 오류로 45,02-2620-7550,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1014,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
217,청운효자동주민센터,종로구,서울시 종로구 자하문로 92,02-2148-5003,http://www.jongno.go.kr/dongMain.do?dong=01,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5897,대학로 씨어터 디아더,종로구,서울시 종로구 동숭동 1-132,,,0,N,N,N,N,N,N,N,N,N,N,N,N
5922,해치홀,중구,서울시 중구 명동2가 31-1 M플라자 5층 서울 글로벌 문화관광센터 內,,,0,Y,N,N,Y,N,N,Y,N,N,N,N,N
354,오륜동주민센터,송파구,서울시 송파구 양재대로 1232,02-2147-4240,http://www.songpa.go.kr/user.kdf?a=songpa.menu.MenuApp&cate_id=BC1700000000,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
6012,건국대학교 국제회의장,광진구,서울시 광진구 능동로 120 (화양동),,,0,Y,Y,N,N,N,N,Y,N,N,N,N,N
5601,한전아트센터,서초구,서울시 서초구 쑥고개길 34 (서초 2동 1355) 한전아트센터,,,0,Y,N,Y,Y,N,N,Y,N,N,N,N,N
1764,신성교회,양천구,서울시 양천구 신정중앙로  79,,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
1777,새소망교회,동작구,서울시 동작구 장승배기로16길 33,02-824-1004,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1788,동산교회,광진구,서울시 광진구 면목로 14,,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
1795,신일교회,금천구,서울시 금천구 시흥대로90길  25,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
660,삼양동우체국,강북구,서울시 강북구 삼양로 229,02-989-1001,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
670,가산우체국,금천구,서울시 금천구 남부순환로 1288,02-864-7143,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
325,정릉4동주민센터,성북구,서울시 성북구 보국문로  106-1,02-919-8205,http://www.seongbuk.go.kr/sb/dong/dongcenter/wooridongintro/jungreung4dong/dongintro.jsp,3,Y,Y,N,N,Y,N,N,N,N,N,N,N
921,김인권 성형외과(유덕빌딩),강남구,서울시 강남구 압구정로 443,,,1,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
31,삼성 디지털 프라자,강남구,서울시 강남구 도곡로 193,1588-3366,www.samsung.com/sec/support/digitalplaza/index_main.html ,0,Y,N,Y,N,N,N,N,N,N,N,N,N
1813,임마누엘교회(예신교회),강동구,서울시 강동구 명일로 262,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1406,시티렉스(CT-LEX),금천구,서울시 금천구 시흥대로 399,02-809-7530,http://www.ctlex.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4153,락앤락어린이집,서초구,서울시 서초구 서리풀3길  21,02-581-5345,www.kids.locknlock.com/,0,Y,Y,N,N,N,N,N,N,N,N,N,N
789,양천보건소,양천구,서울시 양천구 목동서로 339,02-2620-3912,http://health.yangcheon.go.kr/health/index.html,0,Y,Y,N,N,Y,N,N,N,N,N,N,N
680,서울중곡동우체국,광진구,서울시 광진구 긴고랑로 68,02-444-2005,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4163,구립 성내일어린이집,강동구,서울시 강동구 풍성로42길  20,02-483-3732,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
285,화곡6동주민센터,강서구,서울시 강서구 화곡로 312,02-2600-7665,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=11&dcode=HG6,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
290,상도4동주민센터,동작구,서울시 동작구 성대로29길 53,02-823-0859,http://www.dongjak.go.kr/dong/main/main.do?dongCode=06,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
295,신정3동주민센터,양천구,서울시 양천구 중앙로 209,02-2620-4230,http://www.yangcheon.go.kr/dong/dong0009/dongCenter/main.do,0,Y,N,N,N,Y,N,N,N,N,N,N,N
4167,노벨어린이집,도봉구,서울시 도봉구 도봉로104길 61-25,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1937,신현교회,성북구,서울시 성북구 한천로101길 62,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
387,신대방1동주민센터,동작구,서울시 동작구 신대방길 72,02-832-6521,http://www.dongjak.go.kr/dong/main/main.do?dongCode=14,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1500,도원그리스도의교회,용산구,서울시 용산구 새창로8길 29,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
1502,상계감리교회,노원구,서울시 노원구 한글비석로41길 44,,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
1541,청암샘물교회,용산구,서울시 용산구 새창로8길  183,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
691,오류1동 우체국,구로구,서울시 구로구 경인로 227,02-2613-2005,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
154,답십리2동주민센터,동대문구,서울시 동대문구 한천로11길  18,02-2171-6246 ,http://dong.ddm.go.kr/intro,0,Y,Y,N,N,Y,N,N,N,N,N,N,N
518,공릉치안센터,노원구,서울시 노원구 공릉로 189,02-971-0265 ,,0,Y,Y,Y,N,N,N,Y,N,N,N,N,N
1898,한양교회,성동구,서울시 성동구 마장로39길  48,02-2292-0194,www.hanyang.net,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1532,명성교회신축본당,강동구,서울시 강동구 구천면로 452,02-440-9000,www.msch.or.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
35,G 마트,강동구,서울시 강동구 구천면로 365-8,02-429-2503,,1,N,N,Y,N,N,N,N,N,N,N,N,N
385,길음2동주민센터,성북구,서울시 성북구 삼양로2길 70,02-985-5742,http://www.seongbuk.go.kr/site/ndc/index.jsp,0,Y,Y,N,N,N,N,N,N,N,N,N,N
124,가락2동주민센터,송파구,서울시 송파구 중대로24길 6,02-2147-4480,http://www.songpa.go.kr/user.kdf?a=songpa.menu.MenuApp&cate_id=BC0200000000,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2807,계남초등학교,양천구,서울시 양천구 목동동로2길  54,02-2645-8754,www.gyenam.es.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2684,서교초등학교,마포구,서울시 마포구 와우산로23길  20-27,02-3143-0673,www.seokyo.es.kr/,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
2826,경동초등학교,성동구,서울시 성동구 성수일로 34,02-469-2235,www.kyungdong.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3079,일신여중고잠실여고,송파구,서울시 송파구 송파대로38길 8,02-2140-8131,www.ilsin.ms.kr,0,Y,Y,N,N,N,N,N,N,N,N,N,N
2376,시립동부병원,동대문구,서울시 동대문구 무학로 124,02-920-9341,www.dbhosp.go.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2696,고척초등학교,구로구,서울시 구로구 경서로 31,02-2618-6211,www.gocheok.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2834,백운초,도봉구,서울시 도봉구 삼양로146길 17,02-993-5727,www.s-baegun.es.kr,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
2845,응봉초등학교,성동구,서울시 성동구 독서당로62길  28,02-2281-0816,www.eb.es.kr,0,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N
131,부암동주민센터,종로구,서울시 종로구 창의문로 145,02-2148-5095,http://www.jongno.go.kr/dongMain.do?dong=04,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2647,서울사대 부속 초등학교,종로구,서울시 종로구 대학로 64,02-762-5250,www.snu.es.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
182,상계14동주민센터,노원구,서울시 노원구 노원로 530,02-2116-2957,http://www.nowon.kr/dong/index.jsp?dong=1067,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3114,용강중학교,용산구,서울시 용산구 이촌로65가길 91,02-795-6176,http://www.yonggang.ms.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2383,신아타운(병원),중랑구,서울시 중랑구 봉화산로 194,02-3423-2275,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2867,양천초등학교,강서구,서울시 강서구 양천로 329,02-3663-0006,www.yangcheun.es.kr,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
2380,삼성미래여성병원,구로구,서울시 구로구 서해안로 2296,02-2682-2100,www.samsungmirae.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2450,서울명수학교(별동),성북구,서울시 성북구 성북로31길 5-15,02-762-8049,www.myungsu.sc.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2757,서울자양초등학교,광진구,서울시 광진구 아차산로44길 26,02-457-1468,www.chayang.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2905,초당초,도봉구,서울시 도봉구 해등로32길  11,02-956-1561,www.chodang.es.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2910,당중초등학교,영등포구,서울시 영등포구 선유로  131,02-2633-1416,www.dangjung.es.kr,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
3168,방화중학교,강서구,서울시 강서구 개화동로27길 9,02-2662-4452,www.banghwa.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2851,은정초등학교,양천구,서울시 양천구 목동남로 85,02-2645-68710,www.eunjung.es.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2963,번동초등학교,강북구,서울시 강북구 오현로 204,02-987-1863,www.beondong.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
